ticket_id,csat_score,response_date
TCK-0010932,4,2024-11-25
TCK-0010933,5,2024-11-02
TCK-0010935,4,2024-08-07
TCK-0010938,5,2024-06-25
TCK-0010939,4,2024-07-22
TCK-0010940,4,2024-08-08
TCK-0010942,4,2024-04-30
TCK-0010943,3,2024-04-12
TCK-0010944,4,2024-11-11
TCK-0010946,4,2024-06-05
TCK-0010948,4,2024-07-29
TCK-0010949,3,2025-01-02
TCK-0010951,4,2024-08-04
TCK-0010952,4,2024-04-07
TCK-0010953,5,2024-08-11
TCK-0010954,4,2024-05-24
TCK-0010955,5,2024-01-17
TCK-0010956,4,2024-11-13
TCK-0010957,5,2024-04-24
TCK-0010958,4,2024-11-21
TCK-0010961,4,2024-04-14
TCK-0010963,4,2024-05-21
TCK-0010968,5,2024-10-28
TCK-0010969,4,2024-10-02
TCK-0010970,4,2024-03-08
TCK-0010972,4,2024-01-25
TCK-0010973,3,2024-08-12
TCK-0010974,4,2024-11-28
TCK-0010975,2,2024-03-18
TCK-0010978,5,2024-05-10
TCK-0010982,4,2024-11-20
TCK-0010983,5,2024-03-31
TCK-0010984,5,2024-10-24
TCK-0010985,3,2024-08-04
TCK-0010986,4,2025-01-01
TCK-0010987,2,2024-04-13
TCK-0010988,5,2024-02-05
TCK-0010989,5,2024-05-22
TCK-0010993,2,2024-06-14
TCK-0010995,4,2024-08-30
TCK-0010996,1,2024-04-21
TCK-0010998,4,2024-10-27
TCK-0011000,5,2024-03-04
TCK-0011001,4,2024-09-21
TCK-0011003,1,2024-01-09
TCK-0011004,4,2024-07-19
TCK-0011005,3,2024-11-08
TCK-0011008,5,2024-02-02
TCK-0011010,4,2024-09-17
TCK-0011012,2,2024-12-25
TCK-0011013,2,2024-06-06
TCK-0011016,5,2024-06-04
TCK-0011017,2,2024-12-20
TCK-0011018,1,2024-03-08
TCK-0011019,4,2024-12-30
TCK-0011020,4,2024-10-21
TCK-0011021,3,2024-01-13
TCK-0011022,4,2024-06-22
TCK-0011024,1,2024-08-23
TCK-0011025,5,2024-09-02
TCK-0011027,5,2024-03-13
TCK-0011031,4,2024-08-29
TCK-0011032,2,2024-08-14
TCK-0011033,4,2024-07-14
TCK-0011034,5,2024-10-05
TCK-0011035,4,2024-12-27
TCK-0011036,4,2024-08-08
TCK-0011038,3,2024-11-04
TCK-0011039,4,2024-11-10
TCK-0011040,3,2024-07-10
TCK-0011042,5,2024-07-17
TCK-0011043,4,2024-11-25
TCK-0011044,5,2024-04-12
TCK-0011047,4,2024-02-21
TCK-0011048,4,2024-02-15
TCK-0011053,3,2024-06-05
TCK-0011054,3,2024-01-30
TCK-0011055,5,2024-04-08
TCK-0011056,5,2024-08-15
TCK-0011057,4,2024-03-22
TCK-0011059,3,2024-08-13
TCK-0011064,4,2024-07-31
TCK-0011065,4,2024-06-23
TCK-0011066,4,2024-11-08
TCK-0011069,1,2024-06-12
TCK-0011070,5,2024-01-08
TCK-0011071,4,2024-08-31
TCK-0011072,5,2024-10-09
TCK-0011073,5,2024-07-31
TCK-0011076,4,2024-05-28
TCK-0011077,5,2024-06-12
TCK-0011080,3,2024-01-06
TCK-0011081,5,2024-08-26
TCK-0011082,4,2024-05-17
TCK-0011083,5,2024-01-03
TCK-0011084,5,2024-12-30
TCK-0011085,5,2024-08-08
TCK-0011086,4,2024-08-02
TCK-0011087,1,2024-11-29
TCK-0011088,5,2024-01-18
TCK-0011089,3,2024-09-09
TCK-0011090,3,2024-01-09
TCK-0011091,4,2024-10-04
TCK-0011093,4,2024-07-28
TCK-0011095,1,2024-03-18
TCK-0011096,2,2024-04-17
TCK-0011097,3,2024-01-05
TCK-0011100,5,2024-11-30
TCK-0011101,4,2024-07-01
TCK-0011103,5,2024-03-23
TCK-0011104,5,2024-08-21
TCK-0011105,5,2024-10-04
TCK-0011106,3,2024-06-02
TCK-0011107,4,2024-06-06
TCK-0011108,5,2024-08-31
TCK-0011110,4,2024-12-01
TCK-0011112,4,2024-07-19
TCK-0011113,3,2024-12-14
TCK-0011115,4,2024-08-19
TCK-0011119,4,2024-04-15
TCK-0011120,3,2024-05-24
TCK-0011121,5,2024-08-16
TCK-0011122,3,2024-04-14
TCK-0011123,5,2024-11-09
TCK-0011124,5,2024-08-02
TCK-0011126,4,2024-10-09
TCK-0011128,4,2024-04-15
TCK-0011129,1,2024-11-26
TCK-0011130,5,2024-08-20
TCK-0011132,5,2024-08-02
TCK-0011133,2,2024-06-16
TCK-0011134,5,2024-10-15
TCK-0011136,5,2024-08-01
TCK-0011137,3,2024-04-19
TCK-0011138,4,2024-04-15
TCK-0011140,4,2024-09-10
TCK-0011141,5,2024-09-06
TCK-0011142,5,2024-04-27
TCK-0011145,1,2024-09-05
TCK-0011146,5,2024-02-14
TCK-0011147,3,2024-04-29
TCK-0011149,4,2024-08-11
TCK-0011153,3,2024-02-12
TCK-0011154,5,2024-11-02
TCK-0011155,5,2024-02-09
TCK-0011156,2,2024-02-02
TCK-0011157,5,2024-03-10
TCK-0011159,1,2024-08-10
TCK-0011160,3,2024-12-17
TCK-0011162,4,2024-10-25
TCK-0011164,4,2024-06-27
TCK-0011165,3,2024-04-28
TCK-0011166,5,2024-06-21
TCK-0011168,2,2024-07-26
TCK-0011169,4,2024-02-03
TCK-0011171,5,2024-03-23
TCK-0011176,5,2024-05-28
TCK-0011177,5,2024-01-31
TCK-0011178,5,2024-09-25
TCK-0011179,4,2024-08-29
TCK-0011181,4,2024-10-15
TCK-0011182,3,2024-03-23
TCK-0011184,5,2024-05-08
TCK-0011185,5,2024-09-09
TCK-0011186,5,2024-08-30
TCK-0011187,5,2024-01-08
TCK-0011188,5,2024-11-27
TCK-0011191,2,2024-10-05
TCK-0011192,3,2024-07-31
TCK-0011194,5,2024-12-03
TCK-0011195,4,2024-12-17
TCK-0011196,3,2024-09-15
TCK-0011197,3,2024-09-17
TCK-0011199,5,2024-11-27
TCK-0011201,2,2024-03-28
TCK-0011204,4,2024-12-10
TCK-0011205,4,2024-02-12
TCK-0011206,5,2024-07-02
TCK-0011208,4,2024-08-06
TCK-0011212,5,2024-11-30
TCK-0011213,5,2024-09-02
TCK-0011214,5,2024-01-05
TCK-0011216,5,2024-09-22
TCK-0011217,5,2024-06-26
TCK-0011219,4,2024-04-21
TCK-0011220,3,2024-12-03
TCK-0011223,4,2024-04-21
TCK-0011225,5,2024-07-31
TCK-0011227,2,2024-07-25
TCK-0011228,3,2024-05-11
TCK-0011229,4,2024-05-27
TCK-0011231,4,2024-06-26
TCK-0011233,4,2024-11-12
TCK-0011235,4,2024-11-27
TCK-0011236,4,2024-08-23
TCK-0011238,5,2024-09-03
TCK-0011240,5,2024-07-16
TCK-0011242,3,2024-07-14
TCK-0011243,3,2024-01-23
TCK-0011244,3,2024-02-08
TCK-0011245,5,2024-03-16
TCK-0011246,3,2024-10-10
TCK-0011247,5,2024-08-20
TCK-0011252,1,2024-10-03
TCK-0011253,3,2024-10-13
TCK-0011257,4,2024-01-28
TCK-0011260,3,2024-02-13
TCK-0011261,5,2024-09-01
TCK-0011263,4,2024-05-28
TCK-0011265,5,2024-11-23
TCK-0011266,4,2024-04-08
TCK-0011267,4,2024-08-13
TCK-0011268,2,2024-08-31
TCK-0011269,4,2024-06-08
TCK-0011271,2,2024-11-07
TCK-0011272,3,2024-07-31
TCK-0011274,5,2024-11-26
TCK-0011275,1,2025-01-03
TCK-0011276,1,2024-11-26
TCK-0011279,5,2024-01-13
TCK-0011280,5,2024-05-31
TCK-0011283,4,2024-03-13
TCK-0011285,3,2024-06-29
TCK-0011286,4,2024-06-21
TCK-0011287,5,2024-04-08
TCK-0011291,4,2024-11-25
TCK-0011293,1,2024-04-18
TCK-0011294,2,2024-03-26
TCK-0011295,5,2024-12-24
TCK-0011296,5,2024-02-08
TCK-0011297,5,2024-09-12
TCK-0011299,5,2024-05-29
TCK-0011300,5,2024-01-09
TCK-0011304,4,2024-07-22
TCK-0011305,4,2024-06-12
TCK-0011307,4,2024-02-22
TCK-0011308,5,2024-04-11
TCK-0011310,5,2024-02-26
TCK-0011311,1,2024-02-03
TCK-0011312,5,2024-08-03
TCK-0011314,5,2024-05-02
TCK-0011315,5,2024-07-02
TCK-0011317,5,2024-11-19
TCK-0011318,3,2024-02-28
TCK-0011319,2,2024-08-28
TCK-0011321,4,2024-05-31
TCK-0011323,5,2024-02-05
TCK-0011324,1,2024-12-01
TCK-0011325,5,2024-04-26
TCK-0011326,5,2024-01-26
TCK-0011327,4,2024-11-25
TCK-0011328,5,2024-04-25
TCK-0011330,5,2024-11-25
TCK-0011331,5,2024-09-06
TCK-0011332,1,2024-02-27
TCK-0011334,4,2024-05-05
TCK-0011335,5,2024-07-06
TCK-0011338,5,2024-08-22
TCK-0011341,5,2024-04-09
TCK-0011342,3,2024-10-16
TCK-0011343,4,2024-01-10
TCK-0011345,4,2024-01-20
TCK-0011346,5,2024-01-18
TCK-0011347,4,2024-04-18
TCK-0011349,3,2024-10-08
TCK-0011352,4,2024-10-03
TCK-0011355,3,2024-08-06
TCK-0011357,5,2024-05-29
TCK-0011358,3,2024-04-12
TCK-0011362,4,2024-05-22
TCK-0011363,4,2024-06-02
TCK-0011364,3,2024-03-24
TCK-0011369,3,2024-09-26
TCK-0011370,5,2024-05-23
TCK-0011373,5,2024-06-27
TCK-0011375,4,2024-12-01
TCK-0011376,4,2024-03-11
TCK-0011377,3,2024-12-30
TCK-0011379,4,2024-07-07
TCK-0011382,5,2024-05-07
TCK-0011385,3,2024-11-16
TCK-0011387,5,2024-08-03
TCK-0011389,5,2024-01-16
TCK-0011390,4,2024-07-08
TCK-0011392,5,2024-08-13
TCK-0011393,2,2024-06-17
TCK-0011394,5,2024-09-11
TCK-0011395,5,2024-02-02
TCK-0011396,4,2024-11-16
TCK-0011398,4,2024-03-28
TCK-0011399,3,2024-07-08
TCK-0011401,3,2024-09-12
TCK-0011403,4,2024-09-18
TCK-0011405,5,2024-06-08
TCK-0011406,5,2024-05-29
TCK-0011407,4,2024-11-29
TCK-0011409,4,2024-01-13
TCK-0011410,4,2024-08-22
TCK-0011411,4,2024-03-10
TCK-0011413,2,2024-02-22
TCK-0011414,4,2024-01-25
TCK-0011415,3,2024-06-17
TCK-0011416,3,2024-08-03
TCK-0011417,5,2024-04-20
TCK-0011418,5,2024-03-02
TCK-0011419,3,2024-09-27
TCK-0011420,5,2024-06-28
TCK-0011421,1,2024-06-06
TCK-0011422,5,2024-12-08
TCK-0011423,4,2024-08-26
TCK-0011424,5,2024-04-12
TCK-0011425,4,2024-08-12
TCK-0011427,5,2024-05-31
TCK-0011431,3,2024-09-02
TCK-0011432,3,2024-03-21
TCK-0011436,4,2024-11-26
TCK-0011438,4,2024-11-05
TCK-0011440,5,2024-09-29
TCK-0011441,5,2024-07-05
TCK-0011446,5,2025-01-02
TCK-0011447,4,2024-11-27
TCK-0011448,1,2024-09-19
TCK-0011449,2,2024-04-10
TCK-0011451,4,2024-07-05
TCK-0011454,5,2024-01-17
TCK-0011458,5,2024-12-23
TCK-0011459,4,2024-12-05
TCK-0011461,5,2024-06-14
TCK-0011462,1,2024-01-16
TCK-0011464,4,2024-03-26
TCK-0011467,5,2024-04-21
TCK-0011472,3,2024-01-13
TCK-0011475,4,2024-05-19
TCK-0011476,3,2024-07-31
TCK-0011480,3,2024-11-14
TCK-0011482,5,2024-08-28
TCK-0011484,4,2024-12-20
TCK-0011485,5,2024-10-11
TCK-0011486,4,2024-12-16
TCK-0011488,4,2024-12-14
TCK-0011489,3,2024-04-03
TCK-0011492,1,2024-05-24
TCK-0011493,5,2024-02-24
TCK-0011494,5,2024-10-28
TCK-0011496,3,2024-06-26
TCK-0011498,4,2024-07-09
TCK-0011499,5,2024-08-03
TCK-0011500,3,2024-06-15
TCK-0011502,4,2024-02-08
TCK-0011503,5,2024-08-15
TCK-0011505,4,2024-04-09
TCK-0011506,4,2024-07-12
TCK-0011509,4,2024-07-19
TCK-0011510,4,2024-12-04
TCK-0011512,1,2024-06-27
TCK-0011513,4,2024-09-11
TCK-0011515,4,2024-02-29
TCK-0011516,1,2025-01-09
TCK-0011517,5,2024-05-26
TCK-0011519,5,2024-04-11
TCK-0011520,5,2024-08-04
TCK-0011521,2,2024-02-05
TCK-0011523,4,2024-05-12
TCK-0011524,1,2024-06-18
TCK-0011529,3,2024-03-23
TCK-0011530,5,2024-12-01
TCK-0011533,3,2024-12-16
TCK-0011534,3,2024-05-09
TCK-0011536,3,2024-03-11
TCK-0011537,1,2024-11-13
TCK-0011539,2,2024-07-22
TCK-0011540,1,2024-10-19
TCK-0011541,5,2024-07-07
TCK-0011542,3,2024-06-30
TCK-0011546,3,2024-06-12
TCK-0011548,4,2024-02-20
TCK-0011552,2,2024-06-17
TCK-0011553,1,2024-08-06
TCK-0011556,3,2024-12-01
TCK-0011557,5,2024-09-03
TCK-0011558,4,2024-10-22
TCK-0011559,4,2024-04-08
TCK-0011562,3,2024-01-31
TCK-0011563,4,2024-10-07
TCK-0011564,3,2024-08-29
TCK-0011565,3,2024-09-04
TCK-0011566,5,2024-09-17
TCK-0011568,5,2024-12-28
TCK-0011570,3,2024-11-14
TCK-0011572,4,2024-04-26
TCK-0011573,4,2024-10-11
TCK-0011574,5,2024-05-26
TCK-0011575,5,2024-08-17
TCK-0011576,4,2024-03-10
TCK-0011579,4,2024-10-01
TCK-0011581,5,2024-11-21
TCK-0011582,5,2024-08-16
TCK-0011584,3,2024-01-05
TCK-0011585,2,2024-11-19
TCK-0011589,5,2024-02-04
TCK-0011591,3,2024-06-16
TCK-0011594,1,2024-02-20
TCK-0011595,2,2024-02-26
TCK-0011596,1,2024-02-08
TCK-0011597,5,2024-04-19
TCK-0011601,4,2024-08-08
TCK-0011602,5,2024-10-19
TCK-0011603,4,2024-03-29
TCK-0011606,4,2024-01-15
TCK-0011607,5,2024-02-04
TCK-0011608,5,2025-01-02
TCK-0011609,4,2024-04-21
TCK-0011611,5,2024-03-12
TCK-0011615,5,2024-11-14
TCK-0011616,5,2024-11-04
TCK-0011617,5,2024-10-09
TCK-0011618,4,2024-11-18
TCK-0011619,4,2024-11-13
TCK-0011621,3,2024-03-24
TCK-0011624,3,2024-07-19
TCK-0011626,4,2024-09-23
TCK-0011627,3,2024-05-15
TCK-0011628,5,2024-07-01
TCK-0011632,4,2024-10-26
TCK-0011638,4,2024-08-21
TCK-0011639,3,2024-08-31
TCK-0011640,1,2024-07-02
TCK-0011642,3,2024-07-15
TCK-0011643,3,2024-06-26
TCK-0011644,5,2024-01-10
TCK-0011645,5,2024-12-13
TCK-0011646,4,2024-03-22
TCK-0011650,2,2024-03-25
TCK-0011651,1,2024-01-08
TCK-0011653,5,2024-10-15
TCK-0011654,3,2024-05-17
TCK-0011656,3,2024-06-05
TCK-0011657,1,2024-07-02
TCK-0011659,4,2024-10-11
TCK-0011660,3,2024-09-21
TCK-0011661,4,2024-08-01
TCK-0011662,4,2024-11-21
TCK-0011664,4,2024-03-24
TCK-0011665,4,2024-01-11
TCK-0011666,2,2024-03-23
TCK-0011668,5,2024-06-14
TCK-0011672,2,2024-11-26
TCK-0011674,5,2024-01-11
TCK-0011678,4,2024-12-27
TCK-0011679,5,2024-07-27
TCK-0011680,2,2024-08-10
TCK-0011681,3,2024-08-03
TCK-0011682,3,2024-06-09
TCK-0011683,4,2024-06-08
TCK-0011684,5,2024-01-20
TCK-0011685,3,2024-09-20
TCK-0011686,5,2024-11-03
TCK-0011687,5,2024-06-01
TCK-0011688,3,2024-04-21
TCK-0011690,4,2024-01-14
TCK-0011691,5,2024-04-29
TCK-0011692,4,2024-09-12
TCK-0011693,2,2024-04-06
TCK-0011694,4,2024-03-27
TCK-0011695,4,2024-10-01
TCK-0011697,5,2024-11-20
TCK-0011698,3,2024-03-26
TCK-0011700,3,2024-05-13
TCK-0011701,2,2024-02-21
TCK-0011702,3,2024-08-04
TCK-0011705,2,2024-08-14
TCK-0011707,4,2024-12-04
TCK-0011712,4,2024-01-05
TCK-0011713,4,2024-10-31
TCK-0011715,3,2024-09-22
TCK-0011716,5,2024-10-11
TCK-0011719,4,2024-07-12
TCK-0011720,2,2024-06-23
TCK-0011721,5,2024-07-14
TCK-0011723,4,2024-12-25
TCK-0011724,2,2024-08-22
TCK-0011727,5,2024-06-17
TCK-0011728,4,2024-10-13
TCK-0011729,2,2024-04-10
TCK-0011730,2,2024-05-25
TCK-0011731,4,2024-09-14
TCK-0011734,4,2024-02-23
TCK-0011735,3,2024-08-02
TCK-0011737,5,2024-04-22
TCK-0011738,2,2024-02-27
TCK-0011739,3,2024-05-10
TCK-0011740,2,2024-07-19
TCK-0011742,4,2024-01-06
TCK-0011745,5,2024-07-31
TCK-0011747,3,2024-03-21
TCK-0011748,5,2024-06-11
TCK-0011751,4,2024-08-10
TCK-0011752,4,2024-05-11
TCK-0011753,5,2024-08-13
TCK-0011755,4,2024-09-07
TCK-0011756,2,2024-07-30
TCK-0011757,4,2024-07-17
TCK-0011759,2,2024-06-14
TCK-0011762,5,2024-06-30
TCK-0011763,4,2024-12-27
TCK-0011764,4,2024-04-03
TCK-0011765,5,2024-11-05
TCK-0011767,5,2024-01-19
TCK-0011768,5,2024-10-01
TCK-0011769,3,2024-04-19
TCK-0011770,4,2024-03-17
TCK-0011771,4,2024-11-01
TCK-0011772,4,2024-05-18
TCK-0011773,3,2024-02-10
TCK-0011774,5,2024-06-28
TCK-0011775,5,2024-10-21
TCK-0011776,5,2024-03-31
TCK-0011777,4,2024-11-12
TCK-0011778,3,2024-07-01
TCK-0011780,4,2024-04-22
TCK-0011781,4,2024-10-15
TCK-0011782,4,2024-11-21
TCK-0011783,5,2024-04-21
TCK-0011784,5,2024-01-29
TCK-0011785,5,2024-03-23
TCK-0011786,5,2024-10-15
TCK-0011787,4,2024-08-06
TCK-0011791,5,2024-02-22
TCK-0011793,1,2024-03-05
TCK-0011794,4,2024-12-30
TCK-0011795,4,2024-12-06
TCK-0011796,3,2024-09-30
TCK-0011798,4,2024-04-20
TCK-0011800,4,2024-11-04
TCK-0011807,5,2024-08-13
TCK-0011808,4,2024-08-21
TCK-0011809,1,2024-02-24
TCK-0011810,2,2024-09-28
TCK-0011811,5,2024-01-03
TCK-0011812,4,2024-03-11
TCK-0011813,4,2024-02-16
TCK-0011815,2,2024-04-17
TCK-0011816,4,2024-03-11
TCK-0011817,1,2024-10-28
TCK-0011819,2,2024-10-16
TCK-0011820,5,2024-05-22
TCK-0011821,5,2024-12-30
TCK-0011822,4,2024-01-10
TCK-0011827,3,2024-11-30
TCK-0011828,3,2024-06-07
TCK-0011830,1,2024-03-02
TCK-0011832,2,2024-06-02
TCK-0011833,5,2024-05-18
TCK-0011834,4,2024-12-19
TCK-0011835,5,2024-10-27
TCK-0011838,5,2024-03-08
TCK-0011841,5,2024-08-12
TCK-0011846,4,2024-03-25
TCK-0011847,2,2024-04-27
TCK-0011848,3,2024-01-20
TCK-0011849,3,2024-06-27
TCK-0011851,5,2024-04-12
TCK-0011854,4,2024-07-15
TCK-0011856,5,2024-10-02
TCK-0011857,5,2024-08-06
TCK-0011858,3,2024-08-22
TCK-0011859,5,2024-06-19
TCK-0011860,2,2024-07-27
TCK-0011863,4,2024-07-17
TCK-0011865,4,2024-04-08
TCK-0011867,4,2024-05-20
TCK-0011868,2,2024-01-10
TCK-0011874,4,2024-02-12
TCK-0011875,5,2024-03-22
TCK-0011876,4,2024-10-10
TCK-0011878,4,2024-07-31
TCK-0011880,4,2024-07-12
TCK-0011881,5,2024-08-09
TCK-0011884,4,2024-12-28
TCK-0011885,5,2024-08-25
TCK-0011888,3,2024-07-04
TCK-0011890,5,2024-01-27
TCK-0011891,5,2025-01-02
TCK-0011893,5,2024-01-31
TCK-0011895,4,2024-09-15
TCK-0011896,5,2024-12-28
TCK-0011899,5,2024-03-30
TCK-0011900,4,2024-12-22
TCK-0011901,4,2024-01-29
TCK-0011904,1,2024-07-19
TCK-0011906,2,2024-12-21
TCK-0011907,4,2024-12-08
TCK-0011913,5,2024-07-28
TCK-0011916,4,2024-10-18
TCK-0011920,4,2024-11-03
TCK-0011923,5,2024-07-11
TCK-0011925,3,2024-11-09
TCK-0011926,2,2024-03-01
TCK-0011929,3,2024-02-29
TCK-0011930,4,2024-03-15
TCK-0011932,4,2024-01-16
TCK-0011933,3,2024-12-02
TCK-0011934,5,2024-04-03
TCK-0011935,5,2024-06-13
TCK-0011936,4,2024-10-08
TCK-0011937,5,2024-05-31
TCK-0011938,2,2024-09-13
TCK-0011939,4,2024-05-10
TCK-0011940,4,2024-03-21
TCK-0011941,3,2024-06-25
TCK-0011945,3,2024-11-11
TCK-0011946,5,2024-10-20
TCK-0011949,4,2024-12-23
TCK-0011950,5,2024-02-15
TCK-0011955,4,2024-02-27
TCK-0011956,3,2024-02-27
TCK-0011958,5,2024-07-14
TCK-0011959,2,2024-01-29
TCK-0011960,2,2024-05-31
TCK-0011961,5,2024-03-04
TCK-0011963,3,2024-12-09
TCK-0011964,5,2024-02-23
TCK-0011965,5,2024-01-06
TCK-0011967,5,2024-07-27
TCK-0011968,5,2024-06-10
TCK-0011971,2,2024-02-06
TCK-0011974,3,2024-09-25
TCK-0011975,2,2024-08-18
TCK-0011977,1,2024-05-15
TCK-0011980,4,2024-07-16
TCK-0011983,3,2024-03-20
TCK-0011985,1,2024-08-19
TCK-0011986,2,2024-11-30
TCK-0011990,4,2024-02-12
TCK-0011991,5,2024-05-11
TCK-0011992,4,2024-09-20
TCK-0011994,5,2024-11-19
TCK-0011995,3,2024-06-09
TCK-0011998,4,2024-12-24
TCK-0011999,4,2024-12-28
TCK-0012001,1,2024-08-02
TCK-0012002,4,2024-09-30
TCK-0012004,5,2024-04-19
TCK-0012005,4,2024-01-25
TCK-0012007,4,2024-05-07
TCK-0012008,3,2024-03-10
TCK-0012009,5,2024-02-29
TCK-0012010,4,2024-02-12
TCK-0012012,5,2024-12-29
TCK-0012013,3,2024-02-16
TCK-0012014,1,2024-05-12
TCK-0012015,3,2024-11-09
TCK-0012016,3,2024-01-11
TCK-0012017,2,2024-11-17
TCK-0012018,4,2024-04-07
TCK-0012019,4,2024-05-06
TCK-0012021,3,2024-01-21
TCK-0012024,4,2024-01-14
TCK-0012026,2,2024-03-28
TCK-0012027,5,2024-03-06
TCK-0012028,3,2024-07-04
TCK-0012029,5,2024-01-13
TCK-0012032,3,2024-12-26
TCK-0012034,5,2024-08-29
TCK-0012035,4,2024-01-14
TCK-0012036,5,2024-04-08
TCK-0012039,4,2024-04-05
TCK-0012040,5,2024-08-17
TCK-0012041,5,2024-04-19
TCK-0012042,3,2024-12-03
TCK-0012043,5,2025-01-01
TCK-0012044,2,2024-08-08
TCK-0012045,1,2024-04-28
TCK-0012047,2,2024-11-12
TCK-0012048,5,2024-09-20
TCK-0012049,5,2024-11-15
TCK-0012050,5,2024-03-28
TCK-0012051,4,2024-04-01
TCK-0012053,3,2024-10-15
TCK-0012056,2,2024-05-22
TCK-0012057,5,2024-01-02
TCK-0012058,2,2024-09-24
TCK-0012061,5,2024-05-19
TCK-0012064,5,2024-12-30
TCK-0012066,4,2024-03-09
TCK-0012068,5,2024-03-09
TCK-0012069,4,2024-11-02
TCK-0012072,3,2024-05-30
TCK-0012073,5,2024-01-21
TCK-0012074,4,2024-12-05
TCK-0012075,5,2024-02-01
TCK-0012076,3,2024-08-13
TCK-0012078,5,2024-01-22
TCK-0012080,3,2024-08-25
TCK-0012081,2,2024-05-10
TCK-0012083,4,2024-12-31
TCK-0012085,3,2024-11-05
TCK-0012087,5,2024-09-30
TCK-0012089,4,2024-01-06
TCK-0012090,5,2024-12-21
TCK-0012092,4,2024-06-20
TCK-0012097,5,2024-04-23
TCK-0012098,5,2024-05-25
TCK-0012101,5,2024-12-28
TCK-0012102,5,2024-07-20
TCK-0012104,5,2024-05-18
TCK-0012106,4,2024-10-26
TCK-0012107,4,2024-03-22
TCK-0012110,4,2024-01-15
TCK-0012112,4,2024-03-30
TCK-0012113,4,2024-10-23
TCK-0012114,3,2024-08-31
TCK-0012117,4,2024-07-11
TCK-0012119,5,2024-01-31
TCK-0012120,3,2024-07-04
TCK-0012121,3,2024-06-05
TCK-0012122,4,2024-03-15
TCK-0012123,4,2024-03-05
TCK-0012124,4,2024-08-22
TCK-0012125,5,2024-12-19
TCK-0012126,4,2024-04-29
TCK-0012128,3,2024-03-14
TCK-0012130,5,2024-01-07
TCK-0012131,1,2024-10-16
TCK-0012132,3,2024-03-16
TCK-0012133,5,2024-03-17
TCK-0012136,5,2024-01-17
TCK-0012138,4,2024-08-13
TCK-0012139,3,2024-05-24
TCK-0012141,4,2024-09-08
TCK-0012142,5,2024-04-17
TCK-0012147,5,2024-07-06
TCK-0012152,4,2024-07-19
TCK-0012154,5,2024-09-20
TCK-0012157,2,2024-03-29
TCK-0012158,4,2024-06-16
TCK-0012161,3,2024-09-28
TCK-0012163,4,2024-03-08
TCK-0012165,4,2024-01-26
TCK-0012166,2,2024-08-26
TCK-0012168,3,2024-01-23
TCK-0012170,4,2024-02-01
TCK-0012171,4,2024-08-21
TCK-0012172,5,2024-02-06
TCK-0012173,3,2024-05-29
TCK-0012174,4,2024-09-16
TCK-0012176,5,2024-09-21
TCK-0012177,5,2024-05-22
TCK-0012178,2,2024-08-04
TCK-0012179,5,2024-03-12
TCK-0012181,5,2024-03-11
TCK-0012182,3,2024-09-17
TCK-0012183,4,2024-07-07
TCK-0012184,3,2024-03-06
TCK-0012185,4,2024-07-03
TCK-0012190,5,2024-10-17
TCK-0012195,2,2024-04-24
TCK-0012198,5,2024-09-02
TCK-0012201,5,2024-12-18
TCK-0012204,5,2024-02-26
TCK-0012206,5,2024-02-13
TCK-0012208,3,2024-04-07
TCK-0012209,1,2024-05-08
TCK-0012210,5,2024-07-27
TCK-0012212,2,2024-06-21
TCK-0012213,5,2024-05-31
TCK-0012215,5,2024-12-30
TCK-0012216,5,2024-12-29
TCK-0012219,4,2024-05-07
TCK-0012221,4,2024-02-22
TCK-0012225,5,2024-01-26
TCK-0012228,3,2024-04-10
TCK-0012230,4,2024-03-31
TCK-0012231,5,2024-01-08
TCK-0012232,3,2024-12-12
TCK-0012233,3,2024-07-05
TCK-0012234,2,2024-06-18
TCK-0012235,4,2024-10-09
TCK-0012236,5,2024-06-04
TCK-0012239,4,2024-02-27
TCK-0012241,3,2024-04-29
TCK-0012242,4,2024-12-08
TCK-0012243,2,2024-05-24
TCK-0012244,1,2024-04-26
TCK-0012245,1,2024-07-11
TCK-0012248,3,2025-01-01
TCK-0012249,3,2024-09-25
TCK-0012250,2,2024-11-01
TCK-0012252,4,2024-07-15
TCK-0012254,5,2024-06-15
TCK-0012255,4,2024-11-12
TCK-0012256,4,2024-04-13
TCK-0012257,4,2024-06-07
TCK-0012258,3,2024-09-07
TCK-0012260,1,2024-09-26
TCK-0012262,5,2024-02-03
TCK-0012263,4,2024-03-06
TCK-0012265,4,2024-09-07
TCK-0012266,2,2024-11-12
TCK-0012267,5,2024-04-25
TCK-0012269,5,2024-01-22
TCK-0012272,5,2024-10-08
TCK-0012274,3,2024-10-07
TCK-0012275,3,2024-03-14
TCK-0012277,3,2024-05-18
TCK-0012278,4,2024-09-18
TCK-0012280,3,2024-09-28
TCK-0012281,2,2024-01-12
TCK-0012284,5,2024-08-20
TCK-0012285,4,2024-10-26
TCK-0012288,5,2024-06-16
TCK-0012289,3,2024-10-26
TCK-0012290,4,2024-11-08
TCK-0012291,3,2024-12-13
TCK-0012293,4,2024-06-21
TCK-0012294,5,2024-12-11
TCK-0012295,4,2024-07-02
TCK-0012297,3,2024-11-27
TCK-0012299,4,2024-01-26
TCK-0012300,3,2025-01-03
TCK-0012301,5,2024-01-15
TCK-0012302,5,2024-08-28
